file	id	severity	route	family	reason	records	degraded	detail
3-8-10-12.md	3.8.10.12	typed	typed	prose	typed	1375-1377		
4-9.md	4.9	typed	typed	prose	typed	1378-1380		
4-9-1.md	4.9.1	typed	typed	prose	typed	1380-1384		
4-9-2.md	4.9.2	typed	typed	prose	typed	1384-1385		
4-9-3.md	4.9.3	typed	typed	prose	typed	1385-1386		
4-9-4.md	4.9.4	typed	typed	prose	typed	1386-1387		
4-9-4-1.md	4.9.4.1	typed	typed	prose	typed	1387-1388		
4-9-4-2.md	4.9.4.2	typed	typed	prose	typed	1388-1391		
5-10.md	5.10	typed	typed	prose	typed	1392-1393		
5-10-1.md	5.10.1	typed	typed	prose	typed	1393-1395		
5-10-2.md	5.10.2	typed	typed	prose	typed	1395-1399		
5-10-3.md	5.10.3	typed	typed	prose	typed	1399-1400		
5-10-3-1.md	5.10.3.1	typed	typed	prose	typed	1400-1401		
5-10-3-2.md	5.10.3.2	typed	typed	prose	typed	1401-1402		
5-10-4.md	5.10.4	typed	typed	prose	typed	1402-1404		
5-10-4-1.md	5.10.4.1	typed	typed	prose	typed	1404-1406		
5-10-4-2.md	5.10.4.2	typed	typed	prose	typed	1406-1407		
5-10-4-3.md	5.10.4.3	typed	typed	prose	typed	1407-1408		
5-10-4-4.md	5.10.4.4	typed	typed	prose	typed	1408-1410		
5-10-4-5.md	5.10.4.5	typed	typed	prose	typed	1410-1413		
5-10-4-6.md	5.10.4.6	typed	typed	prose	typed	1413-1417		
5-10-4-7.md	5.10.4.7	typed	typed	prose	typed	1417-1418		
5-10-4-8.md	5.10.4.8	typed	typed	prose	typed	1418-1419		
5-10-4-9.md	5.10.4.9	typed	typed	prose	typed	1419-1420		
5-10-4-10.md	5.10.4.10	typed	typed	prose	typed	1420-1421		
5-10-4-11.md	5.10.4.11	typed	typed	prose	typed	1421-1422		
5-10-5.md	5.10.5	typed	typed	prose	typed	1422-1424		
5-10-5-1.md	5.10.5.1	typed	typed	prose	typed	1424-1427		
5-10-5-2.md	5.10.5.2	typed	typed	prose	typed	1427-1428		
5-10-5-3.md	5.10.5.3	typed	typed	prose	typed	1428-1432		
5-10-5-4.md	5.10.5.4	typed	typed	prose	typed	1432-1433		
5-10-5-5.md	5.10.5.5	typed	typed	prose	typed	1433-1435		
5-10-5-6.md	5.10.5.6	typed	typed	prose	typed	1435-1436		
5-10-6.md	5.10.6	typed	typed	prose	typed	1436-1438		
5-10-6-1.md	5.10.6.1	typed	typed	prose	typed	1438-1441		
5-10-6-2.md	5.10.6.2	typed	typed	prose	typed	1441-1442		
5-10-6-3.md	5.10.6.3	typed	typed	prose	typed	1442-1445		
5-10-6-4.md	5.10.6.4	typed	typed	prose	typed	1445-1447		
5-10-6-5.md	5.10.6.5	typed	typed	prose	typed	1447-1449		
5-10-6-6.md	5.10.6.6	typed	typed	prose	typed	1449-1451		
5-10-6-7.md	5.10.6.7	typed	typed	prose	typed	1451-1454		
5-10-6-8.md	5.10.6.8	typed	typed	prose	typed	1454-1457		
5-10-6-9.md	5.10.6.9	typed	typed	prose	typed	1457-1458		
5-10-6-10.md	5.10.6.10	typed	typed	prose	typed	1458-1459		
5-10-7.md	5.10.7	typed	typed	prose	typed	1459-1460		
5-10-7-1.md	5.10.7.1	typed	typed	prose	typed	1460-1461		
5-10-7-2.md	5.10.7.2	typed	typed	prose	typed	1461-1462		
5-10-7-3.md	5.10.7.3	typed	typed	prose	typed	1462-1463		
5-10-7-4.md	5.10.7.4	typed	typed	prose	typed	1463-1465		
5-10-7-5.md	5.10.7.5	typed	typed	prose	typed	1465-1466		
5-10-7-6.md	5.10.7.6	typed	typed	prose	typed	1466-1467		
5-10-7-7.md	5.10.7.7	typed	typed	prose	typed	1467-1468		
5-10-8.md	5.10.8	typed	typed	prose	typed	1468-1470		
5-10-8-1.md	5.10.8.1	typed	typed	prose	typed	1470-1471		
5-10-8-2.md	5.10.8.2	typed	typed	prose	typed	1471-1472		
5-10-8-3.md	5.10.8.3	typed	typed	prose	typed	1472-1473		
5-10-8-4.md	5.10.8.4	typed	typed	prose	typed	1473-1475		
5-10-8-5.md	5.10.8.5	typed	typed	prose	typed	1475-1476		
5-10-8-6.md	5.10.8.6	typed	typed	prose	typed	1476-1477		
5-10-9.md	5.10.9	typed	typed	prose	typed	1477-1479		
5-10-9-1.md	5.10.9.1	typed	typed	prose	typed	1479-1480		
5-10-9-2.md	5.10.9.2	typed	typed	prose	typed	1480-1481		
5-10-9-3.md	5.10.9.3	typed	typed	prose	typed	1481-1482		
5-10-9-4.md	5.10.9.4	typed	typed	prose	typed	1482-1483		
5-10-9-5.md	5.10.9.5	typed	typed	prose	typed	1483-1484		
5-10-9-6.md	5.10.9.6	typed	typed	prose	typed	1484-1485		
5-10-10.md	5.10.10	typed	typed	prose	typed	1485-1487		
5-10-10-1.md	5.10.10.1	typed	typed	prose	typed	1487-1488		
5-10-10-2.md	5.10.10.2	typed	typed	prose	typed	1488-1489		
5-10-10-3.md	5.10.10.3	typed	typed	prose	typed	1489-1490		
5-10-10-4.md	5.10.10.4	typed	typed	prose	typed	1490-1493		
5-10-10-5.md	5.10.10.5	typed	typed	prose	typed	1493-1494		
5-10-10-6.md	5.10.10.6	typed	typed	prose	typed	1494-1495		
5-10-10-7.md	5.10.10.7	typed	typed	prose	typed	1495-1496		
5-10-10-8.md	5.10.10.8	typed	typed	prose	typed	1496-1497		
5-10-11.md	5.10.11	typed	typed	prose	typed	1497-1499		
5-10-11-1.md	5.10.11.1	typed	typed	prose	typed	1499-1500		
5-10-11-2.md	5.10.11.2	typed	typed	prose	typed	1500-1501		
5-10-11-3.md	5.10.11.3	typed	typed	prose	typed	1501-1502		
5-10-11-4.md	5.10.11.4	typed	typed	prose	typed	1502-1504		
5-10-11-5.md	5.10.11.5	typed	typed	prose	typed	1504-1505		
5-10-11-6.md	5.10.11.6	typed	typed	prose	typed	1505-1506		
5-10-11-7.md	5.10.11.7	typed	typed	prose	typed	1506-1508		
5-10-11-8.md	5.10.11.8	typed	typed	prose	typed	1508-1509		
5-10-12.md	5.10.12	typed	typed	prose	typed	1509-1510		
5-10-12-1.md	5.10.12.1	typed	typed	prose	typed	1510-1512		
5-10-12-2.md	5.10.12.2	typed	typed	prose	typed	1512-1513		
5-10-12-3.md	5.10.12.3	typed	typed	prose	typed	1513-1515		
5-10-12-4.md	5.10.12.4	typed	typed	prose	typed	1515-1517		
5-10-12-5.md	5.10.12.5	typed	typed	prose	typed	1517-1520		
5-10-12-6.md	5.10.12.6	typed	typed	prose	typed	1520-1522		
5-10-12-7.md	5.10.12.7	typed	typed	prose	typed	1522-1523		
5-10-12-8.md	5.10.12.8	typed	typed	prose	typed	1523-1524		
5-10-12-9.md	5.10.12.9	typed	typed	prose	typed	1524-1526		
5-10-12-10.md	5.10.12.10	typed	typed	prose	typed	1526-1528		
5-10-13.md	5.10.13	typed	typed	prose	typed	1528-1529		
5-10-13-1.md	5.10.13.1	typed	typed	prose	typed	1529-1530		
5-10-13-2.md	5.10.13.2	typed	typed	prose	typed	1530-1531		
5-10-13-3.md	5.10.13.3	typed	typed	prose	typed	1531-1532		
5-10-13-4.md	5.10.13.4	typed	typed	prose	typed	1532-1533		
5-10-13-5.md	5.10.13.5	typed	typed	prose	typed	1533-1539		
5-10-13-6.md	5.10.13.6	typed	typed	prose	typed	1539-1540		
5-10-13-7.md	5.10.13.7	typed	typed	prose	typed	1540-1541		
5-10-13-8.md	5.10.13.8	typed	typed	prose	typed	1541-1542		
5-10-14.md	5.10.14	typed	typed	prose	typed	1542-1544		
5-10-14-1.md	5.10.14.1	typed	typed	prose	typed	1544-1545		
5-10-14-2.md	5.10.14.2	typed	typed	prose	typed	1545-1546		
5-10-14-3.md	5.10.14.3	typed	typed	prose	typed	1546-1547		
5-10-14-4.md	5.10.14.4	typed	typed	prose	typed	1547-1548		
5-10-14-5.md	5.10.14.5	typed	typed	prose	typed	1548-1549		
6-11.md	6.11	typed	typed	menu	typed	1550-1551		
6-11-1.md	6.11.1	typed	typed	prose	typed	1551-1552		
6-11-2.md	6.11.2	typed-degraded	typed	prose	degraded-block	1552-1555	figure-body-cross-reference	drawn figure body carries cross references the verbatim block cannot express: '"*ACCOUNT System Service" in topic 6.11.3' -> HDRACCT; '"*BLOCKIO System Service" in topic 6.11.4' -> HDRBLKIO; '"*IDENT System Service" in topic 6.11.5' -> HDRIDENSS; '"*LOGREC System Service" in topic 6.11.8' -> HDRLOGR; '"*MONITOR System Service" in topic 6.11.9' -> HDRMONTR; '"*MSG System Service" in topic 6.11.10' -> HDRMSG; '"*MSGALL System Service" in topic 6.11.11' -> HDRMSGA; '"*RPI System Service" in topic 6.11.12' -> HDRRACF; '"*SIGNAL System Service" in topic 6.11.13' -> HDRSIGN; '"*SPL System Service" in topic 6.11.14' -> HDRSPL; '"*SYMPTOM System Service" in topic 6.11.15' -> HDRSYM;
6-11-3.md	6.11.3	typed	typed	prose	typed	1555-1561		
6-11-4.md	6.11.4	typed	typed	prose	typed	1561-1563		
6-11-4-1.md	6.11.4.1	typed	typed	prose	typed	1563-1565		
6-11-4-2.md	6.11.4.2	typed	typed	prose	typed	1565-1567		
6-11-4-3.md	6.11.4.3	typed	typed	prose	typed	1567-1568		
6-11-4-4.md	6.11.4.4	typed	typed	prose	typed	1568-1574		
6-11-4-5.md	6.11.4.5	typed	typed	prose	typed	1574-1579		
6-11-5.md	6.11.5	typed	typed	prose	typed	1579-1580		
6-11-6.md	6.11.6	typed	typed	prose	typed	1580-1586		
6-11-6-1.md	6.11.6.1	typed	typed	prose	typed	1586-1587		
6-11-6-2.md	6.11.6.2	typed	typed	prose	typed	1587-1588		
6-11-7.md	6.11.7	typed	typed	prose	typed	1588-1594		
6-11-8.md	6.11.8	best-effort	best-effort		typed-lowering-declined	1594-1600		prose topic rejected: text segment begins with control-like word 'c.rev' in record 1599
6-11-9.md	6.11.9	typed	typed	prose	typed	1600-1601		
6-11-9-1.md	6.11.9.1	typed	typed	prose	typed	1601-1602		
6-11-9-2.md	6.11.9.2	typed	typed	prose	typed	1602-1611		
6-11-9-3.md	6.11.9.3	typed	typed	prose	typed	1611-1625		
6-11-10.md	6.11.10	typed	typed	prose	typed	1625-1632		
6-11-11.md	6.11.11	typed	typed	prose	typed	1632-1634		
6-11-12.md	6.11.12	typed	typed	prose	typed	1634-1635		
6-11-13.md	6.11.13	typed	typed	prose	typed	1635-1637		
6-11-13-1.md	6.11.13.1	typed	typed	prose	typed	1637-1638		
6-11-13-2.md	6.11.13.2	typed	typed	prose	typed	1638-1643		
6-11-13-3.md	6.11.13.3	typed	typed	prose	typed	1643-1645		
6-11-13-4.md	6.11.13.4	typed	typed	prose	typed	1645-1647		
6-11-13-5.md	6.11.13.5	typed	typed	prose	typed	1647-1648		
6-11-14.md	6.11.14	typed	typed	prose	typed	1648-1651		
6-11-14-1.md	6.11.14.1	typed	typed	prose	typed	1651-1652		
6-11-14-1-1.md	6.11.14.1.1	typed	typed	prose	typed	1652-1658		
6-11-14-2.md	6.11.14.2	typed	typed	prose	typed	1658-1681		
6-11-14-2-1.md	6.11.14.2.1	typed	typed	prose	typed	1681-1705		
6-11-14-3.md	6.11.14.3	typed	typed	prose	typed	1705-1710		
6-11-15.md	6.11.15	typed	typed	prose	typed	1710-1712		
6-11-15-1.md	6.11.15.1	typed	typed	prose	typed	1712-1716		
6-11-15-2.md	6.11.15.2	typed	typed	prose	typed	1716-1718		
6-11-15-3.md	6.11.15.3	typed	typed	prose	typed	1718-1719		
7-12.md	7.12	typed	typed	prose	typed	1720-1721		
7-12-1.md	7.12.1	typed	typed	prose	typed	1721-1723		
7-12-1-1.md	7.12.1.1	typed	typed	prose	typed	1723-1725		
7-12-1-2.md	7.12.1.2	typed	typed	prose	typed	1725-1728		
7-12-1-3.md	7.12.1.3	typed	typed	prose	typed	1728-1743		
7-12-1-4.md	7.12.1.4	typed	typed	prose	typed	1743-1754		
7-12-1-5.md	7.12.1.5	typed	typed	prose	typed	1754-1758		
7-12-1-5-1.md	7.12.1.5.1	typed	typed	prose	typed	1758-1767		
7-12-1-5-2.md	7.12.1.5.2	typed	typed	prose	typed	1767-1769		
7-12-1-5-3.md	7.12.1.5.3	typed	typed	prose	typed	1769-1775		
7-12-1-5-4.md	7.12.1.5.4	typed	typed	prose	typed	1775-1776		
7-12-1-5-5.md	7.12.1.5.5	typed	typed	prose	typed	1776-1781		
7-12-1-5-6.md	7.12.1.5.6	typed	typed	prose	typed	1781-1784		
7-12-1-5-7.md	7.12.1.5.7	typed	typed	prose	typed	1784-1789		
7-12-1-6.md	7.12.1.6	typed	typed	prose	typed	1789-1794		
7-12-1-7.md	7.12.1.7	typed	typed	prose	typed	1794-1795		
8-13.md	8.13	typed	typed	prose	typed	1796-1797		
8-13-1.md	8.13.1	typed	typed	prose	typed	1797-1798		
8-13-2.md	8.13.2	best-effort	best-effort		typed-lowering-declined	1798-1800		prose topic rejected: content follows the trailing menu
8-13-2-1.md	8.13.2.1	typed	typed	prose	typed	1800-1801		
8-13-2-2.md	8.13.2.2	typed	typed	prose	typed	1801-1802		
8-13-2-3.md	8.13.2.3	typed	typed	prose	typed	1802-1803		
8-13-2-4.md	8.13.2.4	typed	typed	prose	typed	1803-1804		
8-13-2-5.md	8.13.2.5	typed	typed	prose	typed	1804-1805		
8-13-2-6.md	8.13.2.6	typed	typed	prose	typed	1805-1806		
8-13-2-7.md	8.13.2.7	typed	typed	prose	typed	1806-1807		
8-13-2-8.md	8.13.2.8	typed	typed	prose	typed	1807-1809		
8-13-2-8-1.md	8.13.2.8.1	typed	typed	prose	typed	1809-1813		
8-13-2-8-2.md	8.13.2.8.2	typed	typed	prose	typed	1813-1817		
8-13-2-8-3.md	8.13.2.8.3	typed	typed	prose	typed	1817-1822		
8-13-2-8-4.md	8.13.2.8.4	typed	typed	prose	typed	1822-1824		
8-13-2-8-5.md	8.13.2.8.5	typed	typed	prose	typed	1824-1825		
8-13-2-8-6.md	8.13.2.8.6	typed	typed	prose	typed	1825-1827		
a-0.md	A.0	typed	typed	prose	typed	1827-1829		
a-1.md	A.1	typed	typed	prose	typed	1829-1831		
a-2.md	A.2	typed	typed	prose	typed	1831-1833		
b-0.md	B.0	typed	typed	prose	typed	1833-1897		
c-0.md	C.0	typed	typed	prose	typed	1897-1899		
c-1.md	C.1	typed	typed	prose	typed	1899-1900		
c-1-1.md	C.1.1	typed	typed	prose	typed	1900-1902		
c-1-2.md	C.1.2	typed	typed	prose	typed	1902-1903		
c-1-3.md	C.1.3	typed	typed	prose	typed	1903-1906		
c-1-4.md	C.1.4	typed	typed	prose	typed	1906-1907		
c-1-5.md	C.1.5	typed	typed	prose	typed	1907-1908		
c-1-6.md	C.1.6	typed	typed	prose	typed	1908-1917		
d-0.md	D.0	typed	typed	prose	typed	1917-1918		
d-1.md	D.1	typed	typed	prose	typed	1918-1922		
e-0.md	E.0	typed	typed	prose	typed	1922-1923		
e-1.md	E.1	typed	typed	prose	typed	1923-1926		
e-2.md	E.2	typed	typed	prose	typed	1926-1927		
e-3.md	E.3	typed	typed	prose	typed	1927-1928		
e-4.md	E.4	typed	typed	prose	typed	1928-1939		
e-5.md	E.5	typed	typed	prose	typed	1939-1944		
e-6.md	E.6	typed	typed	prose	typed	1944-1945		
e-7.md	E.7	typed	typed	prose	typed	1945-1946		
e-8.md	E.8	typed	typed	prose	typed	1946-1948		
e-9.md	E.9	typed	typed	prose	typed	1948-1956		
e-10.md	E.10	typed	typed	prose	typed	1956-1969		
f-0.md	F.0	typed	typed	prose	typed	1969-1971		
f-1.md	F.1	typed	typed	prose	typed	1971-1973		
f-1-1.md	F.1.1	typed	typed	prose	typed	1973-1975		
f-1-2.md	F.1.2	typed	typed	prose	typed	1975-1976		
f-1-3.md	F.1.3	typed	typed	prose	typed	1976-1979		
f-1-4.md	F.1.4	typed	typed	prose	typed	1979-1981		
f-2.md	F.2	typed	typed	prose	typed	1981-1986		
f-3.md	F.3	typed	typed	prose	typed	1986-1987		
f-3-1.md	F.3.1	typed	typed	prose	typed	1987-1993		
f-3-2.md	F.3.2	typed	typed	prose	typed	1993-1994		
f-3-3.md	F.3.3	typed	typed	prose	typed	1994-1995		
f-4.md	F.4	typed	typed	prose	typed	1995-1996		
f-4-1.md	F.4.1	typed	typed	prose	typed	1996-1998		
f-4-2.md	F.4.2	typed	typed	prose	typed	1998-2000		
f-4-3.md	F.4.3	typed	typed	prose	typed	2000-2002		
f-5.md	F.5	typed	typed	prose	typed	2002-2003		
f-5-1.md	F.5.1	typed	typed	prose	typed	2003-2004		
f-5-2.md	F.5.2	typed	typed	prose	typed	2004-2005		
f-5-3.md	F.5.3	typed	typed	prose	typed	2005-2006		
f-6.md	F.6	typed	typed	prose	typed	2006-2007		
f-6-1.md	F.6.1	typed	typed	prose	typed	2007-2010		
f-6-2.md	F.6.2	typed	typed	prose	typed	2010-2011		
f-6-3.md	F.6.3	typed	typed	prose	typed	2011-2013		
f-7.md	F.7	typed	typed	prose	typed	2013-2014		
f-7-1.md	F.7.1	typed	typed	prose	typed	2014-2015		
f-7-2.md	F.7.2	typed	typed	prose	typed	2015-2016		
f-7-3.md	F.7.3	typed	typed	prose	typed	2016-2017		
f-8.md	F.8	typed	typed	prose	typed	2017-2019		
f-9.md	F.9	typed	typed	prose	typed	2019-2020		
f-9-1.md	F.9.1	typed	typed	prose	typed	2020-2022		
f-9-2.md	F.9.2	typed	typed	prose	typed	2022-2023		
f-9-3.md	F.9.3	typed	typed	prose	typed	2023-2024		
f-10.md	F.10	typed	typed	prose	typed	2024-2025		
f-10-1.md	F.10.1	typed	typed	prose	typed	2025-2031		
f-10-2.md	F.10.2	typed	typed	prose	typed	2031-2033		
f-10-3.md	F.10.3	typed	typed	prose	typed	2033-2035		
f-11.md	F.11	typed	typed	prose	typed	2035-2036		
f-11-1.md	F.11.1	typed	typed	prose	typed	2036-2037		
f-11-2.md	F.11.2	typed	typed	prose	typed	2037-2038		
f-11-3.md	F.11.3	typed	typed	prose	typed	2038-2039		
f-12.md	F.12	typed	typed	prose	typed	2039-2040		
f-12-1.md	F.12.1	typed	typed	prose	typed	2040-2043		
f-12-2.md	F.12.2	typed	typed	prose	typed	2043-2044		
f-12-3.md	F.12.3	typed	typed	prose	typed	2044-2046		
f-13.md	F.13	typed	typed	prose	typed	2046-2047		
f-13-1.md	F.13.1	typed	typed	prose	typed	2047-2052		
f-13-2.md	F.13.2	typed	typed	prose	typed	2052-2053		
f-13-3.md	F.13.3	typed	typed	prose	typed	2053-2054		
glossary.md	GLOSSARY	typed	typed	prose	typed	2054-2168		
bibliography.md	BIBLIOGRAPHY	typed	typed	prose	typed	2168-2169		
bibliography-1.md	BIBLIOGRAPHY.1	typed	typed	prose	typed	2169-2172		
bibliography-1-1.md	BIBLIOGRAPHY.1.1	typed	typed	prose	typed	2172-2176		
bibliography-1-2.md	BIBLIOGRAPHY.1.2	typed	typed	prose	typed	2176-2180		
bibliography-1-3.md	BIBLIOGRAPHY.1.3	typed	typed	prose	typed	2180-2186		
bibliography-2.md	BIBLIOGRAPHY.2	typed	typed	prose	typed	2186-2189		
index.md	INDEX	typed	typed	generated navigation	typed	2189-2249		
comments.md	COMMENTS	typed	typed	prose	typed	2249-2251		
# summary	best-effort=14	typed=643	typed-degraded=1	total=658
# degraded-blocks	figure-body-cross-reference=1
